YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,11,5,B6,395,N298JB,HPN,MCO,1130,1120,-10,16,1136,163,152,132,972,1348,4,1413,1352,-21,0,0,,,,,,
2015,9,11,5,DL,2634,N985AT,JFK,MCO,1130,1122,-8,13,1135,169,149,131,944,1346,5,1419,1351,-28,0,0,,,,,,
2015,9,11,5,F9,1024,N920FR,ATL,PHL,0725,0720,-5,18,0738,130,118,94,666,0912,6,0935,0918,-17,0,0,,,,,,
2015,9,11,5,HA,4,N373HA,HNL,LAX,2315,2310,-5,17,2327,325,313,287,2556,0714,9,0740,0723,-17,0,0,,,,,,
2015,9,11,5,MQ,3173,N933MQ,ORD,CVG,0735,0743,8,9,0752,88,56,42,265,0934,5,1003,0939,-24,0,0,,,,,,
2015,9,12,6,AA,1590,N5EYAA,LAS,DFW,1100,1106,6,15,1121,169,160,136,1055,1537,9,1549,1546,-3,0,0,,,,,,
2015,9,13,7,AA,1414,N4YNAA,DFW,AUS,1100,1053,-7,13,1106,60,63,31,190,1137,19,1200,1156,-4,0,0,,,,,,
2015,9,13,7,AA,350,N3BYAA,ORD,LGA,1950,1952,2,16,2008,129,121,100,733,2248,5,2259,2253,-6,0,0,,,,,,
2015,9,13,7,OO,6382,N679SA,DEN,ICT,1729,1727,-2,23,1750,83,106,58,420,1948,25,1952,2013,21,0,0,,21,0,0,0,0
2015,9,15,2,AA,717,N272AY,PHL,CLT,1715,1709,-6,12,1721,103,95,63,449,1824,20,1858,1844,-14,0,0,,,,,,
2015,9,15,2,MQ,3279,N654MQ,DFW,SGF,1845,1839,-6,14,1853,85,74,57,364,1950,3,2010,1953,-17,0,0,,,,,,
2015,9,15,2,UA,1641,N69816,SFO,IAD,2230,2231,1,21,2252,311,295,269,2419,0621,5,0641,0626,-15,0,0,,,,,,
2015,9,16,3,AA,2378,N3HXAA,DFW,ORD,2200,2159,-1,12,2211,148,130,110,802,0001,8,0028,0009,-19,0,0,,,,,,
2015,9,16,3,B6,1567,N267JB,HPN,PBI,1026,1023,-3,14,1037,168,186,169,1056,1326,3,1314,1329,15,0,0,,15,0,0,0,0
2015,9,16,3,DL,1788,N950DL,MEM,ATL,1831,1825,-6,41,1906,87,99,50,332,2056,8,2058,2104,6,0,0,,,,,,
2015,9,16,3,DL,2513,N995AT,ATL,VPS,1100,1057,-3,11,1108,65,62,43,250,1051,8,1105,1059,-6,0,0,,,,,,
2015,9,16,3,DL,2517,N963AT,VPS,ATL,0520,0518,-2,12,0530,65,62,42,250,0712,8,0725,0720,-5,0,0,,,,,,
2015,9,16,3,EV,2607,N680AE,DFW,JLN,1249,1249,0,1,1250,78,56,52,327,1342,3,1407,1345,-22,0,0,,,,,,
2015,9,17,4,DL,1873,N350NA,MIA,ATL,2015,2008,-7,22,2030,117,114,84,594,2154,8,2212,2202,-10,0,0,,,,,,
2015,9,17,4,OO,2871,N417SW,LAX,SAN,1425,1419,-6,19,1438,53,49,26,109,1504,4,1518,1508,-10,0,0,,,,,,
2015,9,17,4,WN,3173,N8616C,DEN,MSP,1955,1955,0,16,2011,110,108,88,680,2239,4,2245,2243,-2,0,0,,,,,,
2015,9,18,5,EV,3927,N15527,IAH,MAF,1910,1911,1,28,1939,90,107,72,429,2051,7,2040,2058,18,0,0,,17,0,1,0,0
2015,9,18,5,UA,1591,N33266,AUS,SFO,1246,1313,27,10,1323,229,217,201,1504,1444,6,1435,1450,15,0,0,,0,0,0,15,0
2015,9,18,5,UA,398,N832UA,IAH,SMF,0907,0857,-10,23,0920,248,247,215,1609,1055,9,1115,1104,-11,0,0,,,,,,
2015,9,18,5,WN,1911,N8323C,LAS,PHX,2125,2123,-2,9,2132,65,57,42,255,2214,6,2230,2220,-10,0,0,,,,,,
2015,9,19,6,AA,1738,N711UW,FLL,PHL,0600,0552,-8,9,0601,162,140,129,992,0810,2,0842,0812,-30,0,0,,,,,,
2015,9,19,6,UA,822,N445UA,IAD,AUS,1705,1710,5,16,1726,207,193,172,1297,1918,5,1932,1923,-9,0,0,,,,,,
2015,9,19,6,WN,33,N515SW,HOU,MSY,1815,1820,5,6,1826,65,54,44,302,1910,4,1920,1914,-6,0,0,,,,,,
2015,9,20,7,AA,1813,N827AW,CLT,ILM,0935,0928,-7,14,0942,60,53,34,185,1016,5,1035,1021,-14,0,0,,,,,,
2015,9,20,7,F9,238,N939FR,DEN,BNA,0900,0902,2,10,0912,149,138,124,1014,1216,4,1229,1220,-9,0,0,,,,,,
2015,9,20,7,OO,4762,N783CA,PSP,SLC,0626,0620,-6,12,0632,104,101,85,541,0857,4,0910,0901,-9,0,0,,,,,,
2015,9,21,1,AA,1636,N4XXAA,TUS,ORD,1210,1203,-7,9,1212,207,210,174,1437,1706,27,1737,1733,-4,0,0,,,,,,
2015,9,22,2,EV,4730,N14180,ORD,DAY,1045,1035,-10,15,1050,66,64,44,240,1234,5,1251,1239,-12,0,0,,,,,,
2015,9,23,3,AA,1088,N3BRAA,LAS,DFW,0600,0551,-9,11,0602,167,161,126,1055,1008,24,1047,1032,-15,0,0,,,,,,
2015,9,23,3,WN,2949,N932WN,OKC,ATL,0620,0616,-4,8,0624,125,112,97,761,0901,7,0925,0908,-17,0,0,,,,,,
2015,9,25,5,MQ,3437,N647MQ,PIA,ORD,1019,1007,-12,12,1019,59,55,31,130,1050,12,1118,1102,-16,0,0,,,,,,
2015,9,25,5,NK,246,N523NK,ATL,CLE,1700,1742,42,11,1753,112,95,76,554,1909,8,1852,1917,25,0,0,,1,0,20,4,0
2015,9,26,6,AA,1159,N3ANAA,DFW,SAN,1400,1359,-1,25,1424,186,171,143,1171,1447,3,1506,1450,-16,0,0,,,,,,
2015,9,26,6,AA,702,N563UW,LAS,PHL,0700,0655,-5,16,0711,282,292,270,2176,1441,6,1442,1447,5,0,0,,,,,,
2015,9,26,6,DL,1250,N399DA,ATL,MCI,1205,1203,-2,13,1216,125,112,93,692,1249,6,1310,1255,-15,0,0,,,,,,
2015,9,26,6,EV,4593,N12922,IAH,BHM,1542,1533,-9,10,1543,105,94,79,562,1702,5,1727,1707,-20,0,0,,,,,,
2015,9,26,6,UA,203,N806UA,MSP,IAH,1352,1343,-9,14,1357,175,162,136,1034,1613,12,1647,1625,-22,0,0,,,,,,
2015,9,26,6,WN,1638,N405WN,MKE,BOS,1230,1227,-3,9,1236,135,129,111,860,1527,9,1545,1536,-9,0,0,,,,,,
2015,9,26,6,WN,1819,N605SW,SAT,DAL,1700,1709,9,8,1717,60,60,42,248,1759,10,1800,1809,9,0,0,,,,,,
2015,9,27,7,AS,499,N594AS,SAN,SEA,0630,0625,-5,15,0640,175,157,136,1050,0856,6,0925,0902,-23,0,0,,,,,,
2015,9,27,7,AS,840,N514AS,OGG,OAK,1525,1518,-7,9,1527,310,269,254,2349,2241,6,2335,2247,-48,0,0,,,,,,
2015,9,27,7,EV,2716,N672AE,BRO,DFW,1735,1733,-2,13,1746,110,107,85,482,1911,9,1925,1920,-5,0,0,,,,,,
2015,9,27,7,HA,394,N480HA,LIH,HNL,1334,1327,-7,6,1333,36,35,21,102,1354,8,1410,1402,-8,0,0,,,,,,
2015,9,27,7,NK,369,N641NK,BWI,ORD,2110,2107,-3,13,2120,129,120,95,622,2155,12,2219,2207,-12,0,0,,,,,,
2015,9,27,7,UA,1762,N69804,EWR,SFO,1816,1810,-6,18,1828,393,366,338,2565,2106,10,2149,2116,-33,0,0,,,,,,
2015,9,27,7,WN,969,N624SW,FLL,BNA,1835,1829,-6,11,1840,140,126,109,793,1929,6,1955,1935,-20,0,0,,,,,,
2015,9,28,1,EV,5203,N730EV,HOU,ATL,1000,0955,-5,13,1008,125,129,102,696,1250,14,1305,1304,-1,0,0,,,,,,
2015,9,28,1,OO,5465,N963SW,DEN,JMS,2030,2103,33,22,2125,111,103,76,573,2341,5,2321,2346,25,0,0,,0,0,0,25,0
2015,9,28,1,WN,524,N8313F,ONT,LAS,0715,0713,-2,7,0720,70,52,40,197,0800,5,0825,0805,-20,0,0,,,,,,
2015,9,29,2,AA,1772,N539UW,CLT,DFW,0925,0927,2,23,0950,171,166,131,936,1101,12,1116,1113,-3,0,0,,,,,,
2015,9,29,2,MQ,3677,N534MQ,ORD,SYR,1455,1504,9,21,1525,107,102,78,607,1743,3,1742,1746,4,0,0,,,,,,
2015,9,3,4,AA,1108,N3GNAA,LGA,DFW,1255,1251,-4,41,1332,234,239,183,1389,1535,15,1549,1550,1,0,0,,,,,,
2015,9,3,4,AA,2352,N3ERAA,SFO,DFW,1700,1658,-2,11,1709,213,191,171,1464,2200,9,2233,2209,-24,0,0,,,,,,
2015,9,30,3,AA,1768,N704US,ROC,CLT,1700,1648,-12,12,1700,120,121,100,573,1840,9,1900,1849,-11,0,0,,,,,,
2015,9,30,3,NK,858,N508NK,SAN,IAH,0800,0757,-3,21,0818,186,189,161,1303,1259,7,1306,1306,0,0,0,,,,,,
2015,9,4,5,EV,4457,N14904,IAH,LEX,1027,1018,-9,21,1039,135,139,112,828,1331,6,1342,1337,-5,0,0,,,,,,
2015,9,4,5,NK,311,N639NK,ACY,MCO,0835,0827,-8,10,0837,135,133,114,852,1031,9,1050,1040,-10,0,0,,,,,,
2015,9,4,5,VX,874,N530VA,DAL,DCA,1410,1543,93,22,1605,165,182,153,1184,1938,7,1755,1945,110,0,0,,110,0,0,0,0
2015,9,4,5,WN,1420,N735SA,BUR,PHX,1630,1631,1,14,1645,85,85,65,369,1750,6,1755,1756,1,0,0,,,,,,
2015,9,5,6,DL,2503,N585NW,MSP,MCO,1740,1735,-5,16,1751,190,175,155,1310,2126,4,2150,2130,-20,0,0,,,,,,
2015,9,5,6,F9,800,N910FR,DEN,MEM,1455,1452,-3,12,1504,128,127,108,872,1752,7,1803,1759,-4,0,0,,,,,,
2015,9,5,6,OO,5221,N724SK,OKC,ORD,0635,0627,-8,16,0643,126,130,99,693,0822,15,0841,0837,-4,0,0,,,,,,
2015,9,5,6,OO,5237,N103SY,ORD,DCA,0700,0659,-1,17,0716,116,121,97,612,0953,7,0956,1000,4,0,0,,,,,,
2015,9,5,6,WN,2013,N8627B,PDX,DEN,1245,1316,31,11,1327,150,138,118,991,1625,9,1615,1634,19,0,0,,0,0,1,18,0
2015,9,7,1,DL,1386,N981DL,ATL,LGA,1145,1144,-1,10,1154,128,119,103,762,1337,6,1353,1343,-10,0,0,,,,,,
2015,9,7,1,DL,1462,N603AT,DTW,BUF,1538,1533,-5,20,1553,66,65,42,241,1635,3,1644,1638,-6,0,0,,,,,,
2015,9,7,1,DL,2307,N894AT,ATL,SAV,1925,1924,-1,17,1941,66,60,37,214,2018,6,2031,2024,-7,0,0,,,,,,
2015,9,7,1,VX,260,N835VA,LAS,JFK,2205,2201,-4,9,2210,290,274,254,2248,0524,11,0555,0535,-20,0,0,,,,,,
2015,9,8,2,AA,144,N570AA,LBB,DFW,0800,0755,-5,12,0807,74,78,47,282,0854,19,0914,0913,-1,0,0,,,,,,
2015,9,8,2,AA,560,N569UW,PHX,SEA,0735,0728,-7,20,0748,176,196,165,1107,1033,11,1031,1044,13,0,0,,,,,,
2015,9,8,2,WN,207,N554WN,LGA,DAL,1030,1029,-1,15,1044,240,194,166,1381,1230,13,1330,1243,-47,0,0,,,,,,
2015,9,8,2,WN,3120,N797MX,SMF,SAN,0855,0854,-1,10,0904,85,82,69,480,1013,3,1020,1016,-4,0,0,,,,,,
2015,9,9,3,DL,1175,N944DN,DEN,MSP,0915,0910,-5,11,0921,112,102,89,680,1150,2,1207,1152,-15,0,0,,,,,,
2015,9,9,3,MQ,3173,N620MQ,CVG,ORD,1032,1029,-3,17,1046,83,80,50,265,1036,13,1055,1049,-6,0,0,,,,,,
